Customer_ID,Customer_Name,Email,Phone,Gender,Age,City,State,Customer_Segment,Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Order_Status,Sales_Channel,Rating,Notes
10354,Ananya Bhat,ananyabhat748@example.com,9168012695,Other,52.0,Bengaluru,Karnataka,Student,ORD-100353,2024-11-24,External HDD,Storage,3.0,12999.0,0.05,37047.15,Debit Card,Shipped,Mobile App,5.0,Fast delivery
10355,Isha Reddy,ishareddy684@example.com,9171596938,Male,26.0,Pune,Maharashtra,Corporate,ORD-100354,2025-06-19,Tablet,Electronics,3.0,799.0,0.0,2397.0,Credit Card,Pending,Website,4.0,Fast delivery
10356,Sneha Sharma,snehasharma648@example.com,9853030195,Other,34.0,Mysuru,Karnataka,Corporate,ORD-100355,2025-06-22,USB Hub,Accessories,4.0,19999.0,0.15,67996.6,UPI,Pending,Social Media,1.0,Good
10357,Kiran Joshi,kiranjoshi581@example.com,9898302819,Female,41.0,Ahmedabad,Gujarat,Consumer,ORD-100356,2025-01-04,Smartphone,Electronics,4.0,19999.0,0.0,79996.0,Credit Card,Cancelled,Social Media,1.0,Fast delivery
10358,Arjun Iyer,arjuniyer752@example.com,9348053691,Other,42.0,Chennai,Tamil Nadu,Corporate,ORD-100357,2024-04-13,Smartphone,Electronics,2.0,7999.0,0.0,15998.0,Debit Card,Shipped,Mobile App,5.0,Fast delivery
10359,Ananya Das,ananyadas700@example.com,9592547487,Other,60.0,Jaipur,Rajasthan,Student,ORD-100358,2025-01-01,Tablet,Electronics,1.0,19999.0,0.2,15999.2,Credit Card,Pending,Mobile App,5.0,Fast delivery
10360,Nikhil Gowda,nikhilgowda573@example.com,9448594692,Female,44.0,Delhi,Delhi,Student,ORD-100359,2024-11-18,Printer,Electronics,5.0,4999.0,0.1,22495.5,PayPal,Cancelled,Social Media,2.0,Fast delivery
10361,Shreya Singh,shreyasingh992@example.com,9526372748,Male,64.0,Kolkata,West Bengal,Consumer,ORD-100360,2025-04-03,Printer,Electronics,3.0,2499.0,0.1,6372.45,UPI,Shipped,Website,5.0,Fast delivery
10362,Pooja Sharma,poojasharma851@example.com,9840580333,Female,53.0,Chennai,Tamil Nadu,Corporate,ORD-100361,2026-01-03,Webcam,Electronics,2.0,2499.0,0.0,4998.0,Credit Card,Completed,Marketplace,3.0,Fast delivery
10363,Vikram Reddy,vikramreddy317@example.com,9198682372,Other,43.0,Pune,Maharashtra,Corporate,ORD-100362,2026-04-10,External HDD,Storage,2.0,1499.0,0.1,2698.2,PayPal,Completed,Store,4.0,Fast delivery
10364,Meera Iyer,meeraiyer758@example.com,9967949720,Other,42.0,Mysuru,Karnataka,Consumer,ORD-100363,2024-02-08,Smartphone,Electronics,5.0,19999.0,0.05,94995.25,Credit Card,Cancelled,Store,4.0,Urgent
10365,Sneha Iyer,snehaiyer322@example.com,9663052341,Male,38.0,Hyderabad,Telangana,Corporate,ORD-100364,2024-02-25,Webcam,Storage,5.0,499.0,0.1,2245.5,UPI,Shipped,Mobile App,2.0,Good
10366,Manish Nair,manishnair306@example.com,9944356532,Female,27.0,Mysuru,Karnataka,Corporate,ORD-100365,2025-03-18,External HDD,Storage,5.0,799.0,0.05,3795.25,UPI,Completed,Marketplace,5.0,Fast delivery
10367,Priya Das,priyadas802@example.com,9849332765,Male,26.0,Kolkata,West Bengal,Student,ORD-100366,2025-03-20,Keyboard,Accessories,1.0,3499.0,0.2,2799.2,Net Banking,Completed,Marketplace,4.0,Fast delivery
10368,Akash Singh,akashsingh282@example.com,9934052476,Female,38.0,Jaipur,Rajasthan,Consumer,ORD-100367,2024-03-14,External HDD,Storage,5.0,1499.0,0.05,7120.25,Credit Card,Returned,Marketplace,3.0,Customer happy
10369,Pooja Nair,kirangowda641@example.com,9982169157,Female,57.0,Pune,Maharashtra,Corporate,ORD-100368,2024-12-24,External HDD,Storage,1.0,1999.0,0.05,1899.05,Cash,Completed,Mobile App,2.0,Fast delivery
10370,Kavya Kumar,kavyakumar899@example.com,9993830749,Female,18.0,Mumbai,Maharashtra,Small Business,ORD-100369,2024-05-31,Smartphone,Electronics,1.0,1499.0,0.2,1199.2,PayPal,Completed,Store,4.0,Urgent
10371,Rahul Gowda,rahulgowda545@example.com,9905687707,Female,53.0,Hyderabad,Telangana,Student,ORD-100370,2025-07-13,Webcam,Accessories,5.0,1499.0,0.05,7120.25,Net Banking,Pending,Website,4.0,Fast delivery
10372,Nikhil Sharma,nikhilsharma723@example.com,9763534625,Female,21.0,Chennai,Tamil Nadu,Student,ORD-100371,2026-03-19,Headphones,Accessories,1.0,1999.0,0.05,1899.05,PayPal,Completed,Website,4.0,Fast delivery
10373,Rohit Joshi,rohitjoshi399@example.com,9646041020,Other,24.0,Pune,Maharashtra,Small Business,ORD-100372,2024-08-24,Smartphone,Electronics,1.0,1999.0,0.15,1699.15,Cash,Shipped,Social Media,1.0,Fast delivery
10374,Kiran Das,kirandas322@example.com,9458167668,Female,43.0,Ahmedabad,Gujarat,Corporate,ORD-100373,2025-06-26,Printer,Electronics,1.0,499.0,0.05,474.05,Credit Card,Cancelled,Store,3.0,Fast delivery
10375,Pooja Singh,,9974947794,Male,53.0,Jaipur,Rajasthan,Small Business,ORD-100374,2026-06-18,Keyboard,Accessories,1.0,19999.0,0.1,17999.1,Debit Card,Pending,Store,4.0,Fast delivery
10376,Vikram Patel,vikrampatel256@example.com,9715145139,Male,45.0,Kolkata,West Bengal,Consumer,ORD-100375,2025-03-03,Printer,Electronics,5.0,19999.0,0.05,94995.25,Net Banking,Cancelled,Marketplace,5.0,Fast delivery
10377,Kiran Joshi,,9431784498,Other,63.0,Delhi,Delhi,Corporate,ORD-100376,2026-06-02,External HDD,Storage,5.0,19999.0,0.05,94995.25,Cash,Pending,Social Media,2.0,Customer happy
10378,Arjun Das,arjundas910@example.com,9256253951,Other,19.0,Jaipur,Rajasthan,Small Business,ORD-100377,2026-05-09,Webcam,Accessories,1.0,999.0,0.1,899.1,Cash,Returned,Store,4.0,Fast delivery
10379,Rohit Kumar,rohitkumar636@example.com,9762441268,Female,56.0,Hyderabad,Telangana,Corporate,ORD-100378,2026-02-19,Smartphone,Electronics,2.0,999.0,0.0,1998.0,Net Banking,Returned,Mobile App,1.0,Customer happy
10380,Arjun Rao,arjunrao675@example.com,9501535849,Male,42.0,Ahmedabad,Gujarat,Student,ORD-100379,2025-12-30,Headphones,Accessories,5.0,12999.0,0.15,55245.75,Cash,Pending,Mobile App,2.0,Fast delivery
10381,Priya Verma,priyaverma219@example.com,9171013341,Male,46.0,Bengaluru,Karnataka,Student,ORD-100380,2026-02-14,Keyboard,Accessories,4.0,1499.0,0.05,5696.2,PayPal,Cancelled,Marketplace,2.0,Urgent
10382,Manish Shetty,manishshetty636@example.com,9897218787,Other,56.0,Bengaluru,Karnataka,Consumer,ORD-100381,2025-02-07,External HDD,Accessories,4.0,49999.0,0.1,179996.4,Net Banking,Completed,Marketplace,4.0,Fast delivery
10383,Priya Bhat,priyabhat406@example.com,9654186806,Other,21.0,Hyderabad,Telangana,Corporate,ORD-100382,2025-07-25,Printer,Electronics,5.0,3499.0,0.0,17495.0,Net Banking,Returned,Marketplace,3.0,Fast delivery
10384,Pooja Nair,poojanair539@example.com,9252728624,Female,59.0,Delhi,Delhi,Student,ORD-100383,2025-12-07,Tablet,Accessories,3.0,12999.0,0.0,38997.0,Credit Card,Shipped,Website,2.0,Fast delivery
10385,Akash Bhat,akashbhat35@example.com,9292069408,Female,55.0,Jaipur,Rajasthan,Corporate,ORD-100384,2025-04-06,Headphones,Accessories,4.0,3499.0,0.1,12596.4,Net Banking,Completed,Store,3.0,Fast delivery
10386,Ananya Rao,ananyarao381@example.com,9191597206,Other,63.0,Mumbai,Maharashtra,Student,ORD-100385,2025-10-11,Smartphone,Electronics,1.0,3499.0,0.15,42499.15,PayPal,Shipped,Social Media,5.0,Urgent
10387,Pooja Nair,shreyaverma899@example.com,9255270986,Female,63.0,Bengaluru,Karnataka,Consumer,ORD-100386,2024-06-15,Headphones,Accessories,3.0,12999.0,0.05,37047.15,Cash,Cancelled,Store,4.0,Customer happy
10388,Ananya Patel,,9634323575,Female,52.0,Delhi,Delhi,Consumer,ORD-100387,2024-01-13,Webcam,Electronics,1.0,12999.0,0.1,11699.1,Net Banking,Returned,Mobile App,2.0,Fast delivery
10389,Meera Nair,meeranair260@example.com,9687703577,Female,57.0,Kolkata,West Bengal,Corporate,ORD-100388,2024-01-07,Smartwatch,Wearables,1.0,12999.0,0.2,10399.2,Credit Card,Pending,Mobile App,1.0,Fast delivery
10390,Kavya Sharma,kavyasharma952@example.com,9194170046,Male,24.0,Delhi,Delhi,Student,ORD-100389,2024-12-05,Laptop,Electronics,5.0,12999.0,0.1,58495.5,Debit Card,Pending,Store,5.0,Fast delivery
10391,Isha Mehta,ishamehta963@example.com,9138482956,Male,37.0,Jaipur,Rajasthan,Small Business,ORD-100390,2025-01-03,Headphones,Accessories,4.0,49999.0,0.2,159996.8,UPI,Returned,Mobile App,4.0,Fast delivery
10392,Shreya Patel,shreyapatel549@example.com,9544269173,Other,31.0,Chennai,Tamil Nadu,Corporate,ORD-100391,2024-03-12,Smartwatch,Wearables,2.0,799.0,0.1,1438.2,Net Banking,Completed,Website,5.0,Fast delivery
10393,Nikhil Patel,nikhilpatel633@example.com,9439827006,Female,51.0,Ahmedabad,Gujarat,Small Business,ORD-100392,2025-03-13,Webcam,Accessories,5.0,49999.0,0.1,224995.5,Credit Card,Shipped,Social Media,4.0,Fast delivery
10394,Meera Nair,meeranair11@example.com,,Male,47.0,Delhi,Delhi,Consumer,ORD-100393,2024-07-17,External HDD,Storage,2.0,49999.0,0.1,89998.2,PayPal,Completed,Social Media,4.0,Urgent
10395,Priya Gowda,priyagowda298@example.com,9373178728,Male,37.0,Pune,Maharashtra,Small Business,ORD-100394,2025-12-07,Printer,Electronics,2.0,499.0,0.05,948.1,UPI,Shipped,Store,1.0,Fast delivery
10396,Amit Gowda,amitgowda189@example.com,9308322646,Female,39.0,Kolkata,West Bengal,Student,ORD-100395,2026-05-02,Webcam,Accessories,5.0,12999.0,0.0,64995.0,Cash,Completed,Mobile App,3.0,Fast delivery
10397,Sanjay Bhat,sanjaybhat543@example.com,9421417903,Female,64.0,Jaipur,Rajasthan,Small Business,ORD-100396,2026-05-05,Mouse,Accessories,4.0,3499.0,0.0,13996.0,Net Banking,Shipped,Website,2.0,Fast delivery
10398,Amit Shetty,amitshetty394@example.com,9772710898,Other,28.0,Pune,Maharashtra,Corporate,ORD-100397,2024-12-13,Webcam,Electronics,2.0,1999.0,0.0,3998.0,Debit Card,Shipped,Website,3.0,Fast delivery
10399,Amit Rao,amitrao253@example.com,9498984826,Female,37.0,Bengaluru,Karnataka,Corporate,ORD-100398,2026-06-17,Keyboard,Accessories,4.0,799.0,0.1,2876.4,Net Banking,Cancelled,Mobile App,1.0,Customer happy
10400,Priya Shetty,priyashetty504@example.com,9636929225,Male,30.0,Hyderabad,Telangana,Small Business,ORD-100399,2026-03-29,Smartphone,Electronics,4.0,7999.0,0.0,31996.0,Cash,Shipped,Store,3.0,Fast delivery
10401,Pooja Nair,snehaiyer406@example.com,9866305263,Other,25.0,Jaipur,Rajasthan,Corporate,ORD-100400,2025-04-15,USB Hub,Accessories,2.0,1499.0,0.0,2998.0,UPI,Completed,Social Media,1.0,Fast delivery
10402,Sanjay Bhat,sanjaybhat601@example.com,9914426538,Female,58.0,Bengaluru,Karnataka,Corporate,ORD-100401,2024-01-24,Smartphone,Electronics,5.0,19999.0,0.1,89995.5,UPI,Pending,Mobile App,3.0,Fast delivery
10403,Shreya Gowda,shreyagowda290@example.com,9222900917,Male,57.0,Ahmedabad,Gujarat,Consumer,ORD-100402,2024-06-10,Webcam,Accessories,1.0,1999.0,0.05,1899.05,Debit Card,Shipped,Store,5.0,Customer happy
10404,Rohit Kumar,rohitkumar637@example.com,9463718119,Other,46.0,Chennai,Tamil Nadu,Consumer,ORD-100403,2024-11-14,External HDD,Storage,2.0,999.0,0.0,1998.0,Debit Card,Completed,Marketplace,1.0,Good
10405,Manish Sharma,manishsharma654@example.com,9997835424,Other,62.0,Mumbai,Maharashtra,Student,ORD-100404,2025-08-29,Tablet,Accessories,4.0,999.0,0.2,3196.8,Net Banking,Cancelled,Website,3.0,Fast delivery
10406,Kiran Rao,,9961517287,Other,47.0,Jaipur,Rajasthan,Consumer,ORD-100405,2024-05-04,Smartphone,Electronics,4.0,12999.0,0.05,49396.2,Cash,Returned,Marketplace,4.0,Fast delivery
10407,Neha Kumar,nehakumar949@example.com,9814232253,Female,38.0,Mysuru,Karnataka,Student,ORD-100406,2025-12-17,Keyboard,Accessories,3.0,3499.0,0.05,9972.15,Credit Card,Completed,Website,4.0,Good
10408,Pooja Nair,kavyanair140@example.com,9645406800,Male,43.0,Ahmedabad,Gujarat,Consumer,ORD-100407,2025-08-11,Headphones,Accessories,3.0,2499.0,0.2,5997.6,UPI,Shipped,Website,3.0,Fast delivery
10409,Sanjay Verma,sanjayverma172@example.com,9617945843,Female,22.0,Mysuru,Karnataka,Small Business,ORD-100408,2025-07-15,Tablet,Electronics,3.0,12999.0,0.05,37047.15,Debit Card,Shipped,Marketplace,4.0,Fast delivery
10410,Amit Das,,9222753236,Other,56.0,Hyderabad,Telangana,Small Business,ORD-100409,2026-05-06,Headphones,Accessories,1.0,49999.0,0.1,44999.1,Credit Card,Shipped,Website,4.0,Fast delivery
10411,Pooja Verma,poojaverma849@example.com,9506852607,Female,49.0,Mumbai,Maharashtra,Consumer,ORD-100410,2026-02-28,External HDD,Storage,1.0,19999.0,0.2,15999.2,Credit Card,Pending,Mobile App,5.0,Fast delivery
10412,Rahul Shetty,rahulshetty409@example.com,9760965579,Other,46.0,Delhi,Delhi,Corporate,ORD-100411,2024-10-25,USB Hub,Accessories,5.0,4999.0,0.2,19996.0,Debit Card,Cancelled,Store,5.0,Fast delivery
10413,Pooja Bhat,poojabhat636@example.com,9648063464,Female,26.0,Kolkata,West Bengal,Small Business,ORD-100412,2024-01-09,Webcam,Accessories,3.0,799.0,0.2,1917.6,Credit Card,Cancelled,Social Media,1.0,Good
10414,Shreya Iyer,shreyaiyer729@example.com,9733683639,Female,58.0,Pune,Maharashtra,Small Business,ORD-100413,2025-03-18,Smartphone,Electronics,3.0,499.0,0.05,1422.15,PayPal,Returned,Marketplace,4.0,Urgent
10415,Shreya Singh,shreyasingh873@example.com,9486856173,Female,27.0,Delhi,Delhi,Small Business,ORD-100414,2025-01-28,Smartwatch,Wearables,2.0,1499.0,0.2,2398.4,PayPal,Pending,Mobile App,1.0,Good
10416,Rahul Kumar,,9965373223,Female,47.0,Ahmedabad,Gujarat,Student,ORD-100415,2024-05-20,USB Hub,Electronics,4.0,999.0,0.0,3996.0,Net Banking,Pending,Marketplace,5.0,Fast delivery
10417,Shreya Iyer,shreyaiyer629@example.com,9107977894,Other,49.0,Ahmedabad,Gujarat,Corporate,ORD-100416,2025-03-10,Tablet,Electronics,3.0,1499.0,0.05,4272.15,Credit Card,Shipped,Store,4.0,Fast delivery
10418,Pooja Nair,akashgowda604@example.com,9617042023,Other,23.0,Bengaluru,Karnataka,Corporate,ORD-100417,2024-04-25,Laptop,Electronics,5.0,4999.0,0.1,22495.5,PayPal,Shipped,Store,4.0,Fast delivery
10419,Arjun Das,arjundas658@example.com,9678958595,Other,37.0,Mysuru,Karnataka,Consumer,ORD-100418,2025-01-12,Smartphone,Electronics,2.0,4999.0,0.0,9998.0,UPI,Shipped,Website,4.0,Urgent
10420,Nikhil Bhat,nikhilbhat311@example.com,9410535202,Male,20.0,Ahmedabad,Gujarat,Small Business,ORD-100419,2026-03-28,External HDD,Storage,3.0,3499.0,0.1,9447.3,PayPal,Shipped,Store,1.0,Fast delivery
10421,Meera Mehta,meeramehta765@example.com,9770355280,Male,36.0,Delhi,Delhi,Student,ORD-100420,2026-08-04,External HDD,Storage,1.0,19999.0,0.1,17999.1,Credit Card,Completed,Social Media,1.0,Fast delivery
10422,Rohit Reddy,rohitreddy769@example.com,9219775258,Other,29.0,Delhi,Delhi,Corporate,ORD-100421,2024-01-15,External HDD,Accessories,3.0,1999.0,0.1,5397.3,PayPal,Pending,Store,3.0,Customer happy
10423,Neha Nair,nehanair619@example.com,9982319181,Male,49.0,Delhi,Delhi,Student,ORD-100422,2024-05-28,Printer,Electronics,1.0,2499.0,0.0,2499.0,Cash,Pending,Marketplace,2.0,Fast delivery
10424,Akash Rao,akashrao485@example.com,9528148969,Female,37.0,Pune,Maharashtra,Student,ORD-100423,2024-06-20,Laptop,Electronics,3.0,799.0,0.0,2397.0,PayPal,Shipped,Mobile App,4.0,Fast delivery
10425,Manish Nair,manishnair959@example.com,9956104065,Female,42.0,Chennai,Tamil Nadu,Small Business,ORD-100424,2024-10-22,Headphones,Accessories,5.0,3499.0,0.0,17495.0,Net Banking,Completed,Website,5.0,Fast delivery
10426,Kavya Iyer,kavyaiyer831@example.com,9205523897,Female,59.0,Kolkata,West Bengal,Consumer,ORD-100425,2024-09-30,External HDD,Storage,3.0,2499.0,0.1,6747.3,Cash,Pending,Social Media,2.0,Fast delivery
10427,Amit Joshi,amitjoshi79@example.com,9112843471,Female,24.0,Delhi,Delhi,Consumer,ORD-100426,2026-05-01,Mouse,Accessories,5.0,499.0,0.0,2495.0,PayPal,Returned,Website,2.0,Fast delivery
10428,Pooja Reddy,poojareddy971@example.com,9737951442,Other,31.0,Hyderabad,Telangana,Consumer,ORD-100427,2024-02-28,Laptop,Electronics,1.0,12999.0,0.0,12999.0,PayPal,Completed,Website,5.0,Fast delivery
10429,Manish Joshi,manishjoshi311@example.com,9601389735,Other,22.0,Mysuru,Karnataka,Student,ORD-100428,2024-09-16,Headphones,Accessories,1.0,49999.0,0.05,47499.05,UPI,Returned,Store,3.0,Fast delivery
10430,Arjun Reddy,arjunreddy988@example.com,9972738280,Female,29.0,Bengaluru,Karnataka,Student,ORD-100429,2024-09-21,Tablet,Electronics,4.0,2499.0,0.0,9996.0,Credit Card,Returned,Mobile App,5.0,Urgent
10431,Ananya Joshi,,9790779098,Male,46.0,Delhi,Gujarat,Small Business,ORD-100430,2024-08-11,Smartphone,Electronics,2.0,7999.0,0.05,15198.1,Credit Card,Completed,Website,1.0,Fast delivery
10432,Rohit Shetty,rohitshetty690@example.com,9519278813,Female,27.0,Ahmedabad,Gujarat,Small Business,ORD-100431,2024-02-08,Laptop,Electronics,4.0,999.0,0.0,3996.0,Cash,Completed,Website,5.0,Fast delivery
10433,Meera Nair,,9840088692,Female,25.0,Kolkata,West Bengal,Small Business,ORD-100432,2024-01-04,Tablet,Electronics,3.0,7999.0,0.05,7599.05,UPI,Cancelled,Marketplace,1.0,Fast delivery
10434,Arjun Gowda,arjungowda217@example.com,9289642463,Other,20.0,Jaipur,Rajasthan,Student,ORD-100433,2025-10-25,Mouse,Accessories,1.0,4999.0,0.1,4499.1,PayPal,Pending,Store,4.0,Fast delivery
10435,Kavya Nair,kavyanair46@example.com,9307331729,Male,64.0,Mumbai,Maharashtra,Corporate,ORD-100434,2024-05-23,USB Hub,Electronics,4.0,49999.0,0.05,189996.2,Cash,Returned,Website,5.0,Fast delivery
10436,Pooja Nair,poojanair355@example.com,9945870756,Female,20.0,Jaipur,Rajasthan,Student,ORD-100435,2024-02-27,Smartwatch,Wearables,1.0,499.0,0.1,449.1,Credit Card,Pending,Social Media,4.0,Fast delivery
10437,Shreya Kumar,shreyakumar679@example.com,9120468746,Female,57.0,Mysuru,Karnataka,Consumer,ORD-100436,2025-05-15,Monitor,Electronics,3.0,499.0,0.05,1422.15,Debit Card,Pending,Website,2.0,Fast delivery
10438,Priya Bhat,priyabhat615@example.com,9168673962,Male,25.0,Chennai,Tamil Nadu,Student,ORD-100437,2026-05-05,Smartphone,Electronics,4.0,12999.0,0.05,49396.2,Credit Card,Shipped,Mobile App,1.0,Fast delivery
10439,Kiran Verma,kiranverma599@example.com,9686139340,Male,38.0,Pune,Maharashtra,Corporate,ORD-100438,2025-12-01,Webcam,Accessories,4.0,2499.0,0.0,9996.0,Credit Card,Completed,Mobile App,3.0,Good
10440,Sneha Reddy,,9571008888,Male,55.0,Delhi,Delhi,Consumer,ORD-100439,2025-07-20,Tablet,Electronics,2.0,49999.0,0.1,89998.2,Credit Card,Completed,Social Media,4.0,Fast delivery
10441,Ananya Sharma,ananyasharma733@example.com,,Other,36.0,Ahmedabad,Gujarat,Student,ORD-100440,2024-04-01,Smartphone,Electronics,1.0,499.0,0.05,474.05,Credit Card,Returned,Mobile App,2.0,Fast delivery
10442,Rohit Das,rohitdas48@example.com,9740242156,Male,63.0,Ahmedabad,Gujarat,Student,ORD-100441,2025-12-09,Tablet,Electronics,2.0,999.0,0.2,1598.4,Net Banking,Completed,Store,3.0,Urgent
10443,Pooja Nair,rahuldas380@example.com,,Other,50.0,Hyderabad,Telangana,Corporate,ORD-100442,2025-09-25,Monitor,Electronics,1.0,7999.0,0.0,7999.0,Cash,Pending,Store,1.0,Fast delivery
10444,Sneha Shetty,snehashetty696@example.com,9146295027,Male,59.0,Delhi,Delhi,Small Business,ORD-100443,2024-12-06,USB Hub,Accessories,4.0,4999.0,0.05,18996.2,UPI,Pending,Marketplace,3.0,Customer happy
10445,Isha Shetty,ishashetty190@example.com,9269700183,Male,49.0,Ahmedabad,Gujarat,Corporate,ORD-100444,2025-07-04,Laptop,Electronics,1.0,49999.0,0.0,49999.0,Credit Card,Pending,Marketplace,5.0,Fast delivery
10446,Amit Verma,amitverma243@example.com,9205295567,Male,65.0,Hyderabad,Telangana,Student,ORD-100445,2024-11-29,Webcam,Accessories,3.0,1499.0,0.0,4497.0,Debit Card,Returned,Mobile App,1.0,Urgent
10447,Akash Nair,,9515892751,Female,26.0,Bengaluru,Karnataka,Student,ORD-100446,2025-04-10,Tablet,Electronics,2.0,1499.0,0.2,2398.4,PayPal,Pending,Store,3.0,Fast delivery
10448,Amit Kumar,amitkumar123@example.com,9599863643,Female,44.0,Bengaluru,Karnataka,Corporate,ORD-100447,2024-05-19,Webcam,Accessories,5.0,499.0,0.1,2245.5,UPI,Pending,Store,5.0,Fast delivery
10449,Isha Bhat,ishabhat887@example.com,,Female,31.0,Delhi,Delhi,Student,ORD-100448,2025-02-25,External HDD,Storage,5.0,1499.0,0.0,7495.0,Cash,Cancelled,Website,4.0,Fast delivery
10450,Neha Singh,nehasingh945@example.com,9716006526,Male,44.0,Pune,Maharashtra,Consumer,ORD-100449,2024-06-01,Tablet,Electronics,5.0,1499.0,0.2,5996.0,Credit Card,Returned,Social Media,1.0,Urgent
10451,Nikhil Verma,nikhilverma95@example.com,9699670808,Male,62.0,Ahmedabad,Gujarat,Student,ORD-100450,2024-09-03,Webcam,Accessories,1.0,4999.0,0.15,4249.15,Debit Card,Returned,Store,3.0,Fast delivery
10452,Arjun Sharma,arjunsharma594@example.com,9902392977,Other,19.0,Ahmedabad,Gujarat,Consumer,ORD-100451,2026-05-28,USB Hub,Electronics,3.0,999.0,0.15,2547.45,Cash,Pending,Marketplace,2.0,Fast delivery
10453,Kavya Joshi,kavyajoshi924@example.com,9841687850,Female,51.0,Ahmedabad,Gujarat,Consumer,ORD-100452,2025-01-29,Webcam,Accessories,1.0,19999.0,0.0,19999.0,UPI,Returned,Store,5.0,Fast delivery
10454,Akash Shetty,akashshetty964@example.com,9158853584,Other,61.0,Hyderabad,Telangana,Small Business,ORD-100453,2026-01-23,USB Hub,Accessories,1.0,12999.0,0.1,11699.1,Credit Card,Completed,Marketplace,3.0,Urgent
10455,Isha Sharma,ishasharma78@example.com,9702109541,Other,31.0,Pune,Maharashtra,Corporate,ORD-100454,2025-12-22,Mouse,Accessories,2.0,19999.0,0.2,31998.4,UPI,Pending,Social Media,1.0,Fast delivery
10456,Meera Rao,meerarao371@example.com,9387073305,Other,61.0,Mysuru,Karnataka,Student,ORD-100455,2024-11-24,Webcam,Accessories,2.0,49999.0,0.05,94998.1,UPI,Completed,Website,3.0,Customer happy
10457,Sanjay Nair,sanjaynair855@example.com,9672149194,Female,46.0,Jaipur,Rajasthan,Small Business,ORD-100456,2025-11-25,Printer,Electronics,1.0,4999.0,0.2,3999.2,PayPal,Completed,Marketplace,4.0,Good
10458,Arjun Verma,arjunverma124@example.com,9848486223,Male,49.0,Delhi,Delhi,Corporate,ORD-100457,2024-10-09,Keyboard,Accessories,1.0,799.0,0.05,759.05,Debit Card,Shipped,Website,3.0,Urgent
10459,Shreya Bhat,shreyabhat670@example.com,9123066440,Female,30.0,Delhi,Delhi,Consumer,ORD-100458,2026-01-25,Smartwatch,Wearables,3.0,3499.0,0.15,8922.45,Credit Card,Pending,Social Media,3.0,Urgent
10460,Akash Gowda,akashgowda571@example.com,9578090317,Female,37.0,Pune,Maharashtra,Consumer,ORD-100459,2026-05-12,Smartwatch,Wearables,5.0,19999.0,0.2,79996.0,UPI,Pending,Store,2.0,Urgent
10461,Kavya Reddy,kavyareddy643@example.com,9272646820,Other,52.0,Bengaluru,Karnataka,Small Business,ORD-100460,2024-06-19,Headphones,Accessories,3.0,1999.0,0.15,5097.45,Debit Card,Pending,Mobile App,2.0,Fast delivery
10462,Sneha Sharma,snehasharma198@example.com,9320283891,Male,63.0,Pune,Maharashtra,Consumer,ORD-100461,2025-01-13,External HDD,Storage,2.0,4999.0,0.1,8998.2,PayPal,Cancelled,Store,2.0,Customer happy
10463,Sanjay Das,sanjaydas963@example.com,9636244827,Male,47.0,Delhi,Delhi,Small Business,ORD-100462,2025-02-18,Printer,Electronics,3.0,799.0,0.0,2397.0,Debit Card,Completed,Social Media,5.0,Customer happy
10464,Pooja Nair,poojanair715@example.com,9220597977,Other,48.0,Chennai,Tamil Nadu,Small Business,ORD-100463,2024-12-12,External HDD,Storage,2.0,12999.0,0.15,22098.3,Debit Card,Shipped,Website,3.0,Fast delivery
10465,Manish Mehta,manishmehta632@example.com,9788604221,Male,55.0,Hyderabad,Telangana,Corporate,ORD-100464,2024-02-26,Smartwatch,Wearables,3.0,799.0,0.1,2157.3,UPI,Pending,Website,1.0,Fast delivery
10466,Sanjay Joshi,sanjayjoshi627@example.com,9749697362,Other,21.0,Mumbai,Maharashtra,Small Business,ORD-100465,2024-11-21,Printer,Electronics,4.0,1499.0,0.1,5096.6,Cash,Pending,Marketplace,3.0,Urgent
10467,Kavya Sharma,kavyasharma584@example.com,9194058316,Male,64.0,Chennai,Tamil Nadu,Student,ORD-100466,2026-06-14,Mouse,Accessories,3.0,1999.0,0.15,5097.45,PayPal,Returned,Marketplace,3.0,Fast delivery
10468,Divya Rao,divyarao222@example.com,9425591954,Female,51.0,Kolkata,West Bengal,Small Business,ORD-100467,2024-05-27,Headphones,Accessories,5.0,12999.0,0.0,64995.0,Credit Card,Shipped,Mobile App,1.0,Good
10469,Divya Joshi,divyajoshi591@example.com,9910936792,Male,30.0,Delhi,Tamil Nadu,Corporate,ORD-100468,2025-12-28,Tablet,Electronics,2.0,7999.0,0.15,13598.3,Cash,Cancelled,Social Media,4.0,Fast delivery
10470,Pooja Iyer,poojaiyer37@example.com,9949565526,Male,27.0,Mysuru,Karnataka,Small Business,ORD-100469,2024-08-17,Keyboard,Electronics,4.0,7999.0,0.1,28796.4,UPI,Returned,Website,3.0,Urgent
10471,Ananya Nair,ananyanair623@example.com,9900544937,Female,55.0,Hyderabad,Telangana,Student,ORD-100470,2024-03-09,Laptop,Electronics,1.0,1999.0,0.15,1699.15,Credit Card,Returned,Store,4.0,Fast delivery
10472,Sneha Gowda,snehagowda605@example.com,9162825060,Male,38.0,Jaipur,Rajasthan,Student,ORD-100471,2024-06-15,Webcam,Accessories,5.0,499.0,0.1,2245.5,PayPal,Pending,Store,2.0,Good
