Employee_ID,Employee_Name,Email,Phone,Gender,Date_of_Birth,Age,Department,Job_Title,Employment_Type,Joining_Date,Location,Education,Experience_Years,Annual_Salary,Bonus,Performance_Rating,Manager,Employee_Status,Marital_Status,Leave_Days,Job_Satisfaction,Overtime_Hours,Notes
50972,Neha Patel,neha.patel10@company.com,9847312106,Female,1978-10-13,28,HR,Business Analyst,Intern,2023-09-23 00:00:00,Mysuru,Diploma,16.9,1223503,0.0,Excellent,Priya Sharma,Resigned,Married,9,1,23.0,
51022,Sanjay Sharma,sanjay.sharma49@company.com,9818701085, Other ,1980-01-30,24,Sales,SALES EXECUTIVE,Part Time,2024-12-01 00:00:00,,Bachelor's,17.9,1564398,312879.6,Excellent,Rahul Rao,Inactive,divorced,9,4,15.0,Fast learner
50510,Ananya Mehta,ananya.mehta34@company.com,9561724238,Male,1994-08-07,18,Human Resources,Business Analyst,Part Time,2023-05-30 00:00:00,Mysuru,Bachelor's,4.2,1406127,₹0,Needs Improvement,Priya Sharma,Resigned,Divorced,2,1,42.0,
50683,Rahul Nair,RAHUL.NAIR22@COMPANY.COM,+91 9509016054,Other,1975-02-11,18,Marketing,Sales Executive,Contract,2024-12-09 00:00:00,Mumbai,Diploma,50,1564434,125154.72,Excellent,Sneha Patel,active,Divorced,4,3,6.0,Good performer
50191,Sneha Sharma,,9283120793,Female,1967-08-11,,HR,Sales Executive,Contract,2026-04-22 00:00:00,Kolkata,Bachelor's,unknown,694275,138855.0,Needs Improvement,Sneha Patel,On Leave,Single,20,3,12.0,
50836,Sanjay Gowda,sanjay.gowda79@company.com,98765ABCDE,Other,2000-02-10,64,Customer Support,Sales Executive,Intern,2023-07-24 00:00:00,Bengaluru,PhD,12.9,1087037,86962.96,Excellent,Anil Kumar,Active,Single,21,3,14.0,Good performer
50150,Vivek Sharma,vivek.sharma73@company.com,9866723401,Male,1977-06-17,59,Marketing,HR Executive,Full Time,2023-03-13 00:00:00, Hyderabad,Bachelor's,0.1,"₹536,807",107361.4,Good,Sneha Patel,On Leave,Divorced,17,1,40.0,
50648,Rahul Rao,rahul.rao15@company.com,9260836536,Male,2005-08-24,47,HR,Operations Executive,Full Time,2023-11-21 00:00:00,Delhi,dIPLOMA,7.0,761326,38066.3,Excellent,Anil Kumar, ,Single,19,3,6.0,Fast learner
50141,Priya Singh, priya.singh83@company ,9644120532,Other,1972-07-20,33,Finance,Support Specialist,Full Time,2022-10-14 00:00:00,Kolkata,Master's,3.7,1849904,277485.6,Good,Vikram Singh,active,Single,2,1,10.0,
50445,Rohit Joshi,rohit.joshi59@company.com,9557000739,other,1985-03-13,35,Hr,Sales Executive,Contract,2019-06-29 00:00:00,Mumbai,Diploma,4.8,"1,973,943",0.0,Good ,Priya Sharma,Resigned,Divorced,7,five,30.0,Needs training
51168,Ananya Sharma,ananya.sharma84@company.com,9369648752,Female,1966-05-13,35,Marketing,Support Specialist,Part Time,2019-01-10 00:00:00,Pune,Master's,45,601613,48129.04,Excellent,Priya Sharma,Resigned,Divorced,-2,1,6.0,Needs training
50065,Sanjay Rao,sanjay.rao7@company.com,+91 9172950227,Female,1978-05-25,45,Marketing,HR Executive,Part Time,2020-06-20 00:00:00,Gurugram,Bachelor's,0.5,1712339,136987.12,Good,Anil Kumar,On Leave,Single,16,4,33.0,
50726, Vivek Kumar,vivek.kumar8@company.com,9497022181,Female,1992-04-17,56,Procurement,Operations Executive,Full Time,2020-04-17 00:00:00,Hyderabad,PhD,14.9,1079818,215963.6,Excellent,Vikram Singh,active,Married,33,3,,Good performer
50789,Divya Das,divya.das64@company.com,9721953456,Other,1995-01-21,59,IT,Sales Executive,Intern,2019-05-28 00:00:00,Pune,Master's,1.3,786248,0.0,Average,Sneha Patel,active,Divorced,100,3,42.0,
51126,Kiran Nair,kiran.nair37@company.com,9889815661,F,1984-12-18,19,Procurement,Sales Executive,Contract,2023-06-19 00:00:00,Hyderabad,Diploma,1.4,504592,100918.4,Good,Vikram Singh,Inactive,Married,6,2,14.0,Needs training
50818,Sneha Singh,sneha.singh40@company.com,9495735054,Female,1988-10-11,62,HR,Data Analyst,Intern,2019-04-12 00:00:00,Pune,PhD,13.9,806838,40341.9,Excellent,Priya Sharma  ,On Leave,Single,18,1,42.0,
50721,Akash Singh,akash.singh11@company.com,9132982738,Female,1982-06-02,48,Marketing,Financial Analyst,Contract,2024-10-04 00:00:00, Delhi,master,13.8,923481,0.0,Average,Priya Sharma,On Leave,Divorced,28,5,20.0,Fast learner
50709,Arjun Gowda,arjun.gowda17@company.com  ,97430 45697,Male,1968-01-30,38,Finance,Operations Executive,Full Time,2022-07-23 00:00:00,Chennai,Bachelor's,2.7,1436916,114953.28,Average,Vikram Singh,On Leave,Married,1,2,5.0,Good performer
50739,Shreya Joshi,shreya.joshi7@company.com,9103334129,other,1992-08-27,45,it,HR Executive,full-time,2020-10-21 00:00:00,Bengaluru,bACHELOR'S,10.5,324485,16224.25,Average,Priya Sharma,Inactive,married,0,3,34.0,Good performer
50039,Ananya Verma,ananya.verma20@company.com,9429673845,Female,1970-05-15,33,Operations,Support Specialist,Part Time  ,2022-10-03 00:00:00,Kolkata,Master's,9.3,1744154,139532.32,Needs Improvement,Anil Kumar,Resigned,Single,11,4,12.0,Good performer
50449,Sneha Patel,sneha.patel3@company.com,9611139234,Female,1979-10-09,21,IT,Data Analyst,Intern,2020-03-10 00:00:00,Gurugram,PhD,17.6,615533,49242.64,Needs Improvement,Meera Nair,Active,Single,19,5,24.0,Fast learner
50065, Sanjay Rao,sanjay.rao7@company.com,+91 9172950227,Female,1978-05-25,45,marketing,HR Executive,Part Time,2020-06-20 00:00:00,Gurugram,Bachelor's,0.5,1712339,136987.12,Good,Anil Kumar,On Leave,Single,16,4,33.0,
51133,Isha Gowda,isha.gowda45@company.com,9454720890, MALE ,1968-09-30,33,Sales,Software Engineer,Intern,2023-10-16 00:00:00,Kolkata,Bachelor's,7.7,479064,0.0,Good  ,Anil Kumar,Active,divorced,12,5,27.0,
50383, Rohit Joshi,rohit..joshi56@company..com,9542971883,Female,1989-03-09,35,it,Operations Executive,Part Time,2019-08-10 00:00:00,Pune,Diploma,3.9,598317,29915.85,Good,Anil Kumar,Resigned,Married,17,5,39.0,Good performer
50775,Sneha Mehta,sneha.mehta25@company.com,9147649904,Female,1976-10-07,33,HR,Financial Analyst  ,Contract,2020-11-13 00:00:00,mumbai,Bachelor's,45,983466,98346.6,Needs Improvement,Rahul Rao,On Leave,Single,0,1,24.0,
51131,Vivek Verma,vivek.verma90@company.com,9407149125,Male,1973-05-30,49,MKTG,,Part Time,2021-09-15 00:00:00,Delhi,BACHELOR'S,5.2,1186643,0.0,good,Sneha Patel,On Leave,Single,21,0,34.0,Needs training
51007,Manish Patel,manish.patel27@company.com,9193077172,Male,1991-01-13,39,Marketing, Software Engineer ,Part Time,2023-11-19 00:00:00,Pune,pHd,14.0,1451467,290293.4,Excellent,Anil Kumar,INACTIVE,Married,1,5,32.0,
50383,Rohit Joshi,rohit..joshi56@company..com,9542971883,Female,1989-03-09,35,IT,Operations Executive,Part Time,2019-08-10 00:00:00,Pune,Diploma,3.9,598317,29915.85,Good,Anil Kumar,Resigned,Married,17,5,39.0,Good performer
50159, , meera.reddy99@company.com ,9957891167,Other,1993-12-10,61,Finance,,Part time,2020-11-30 00:00:00, Hyderabad,Diploma,10.5,1926995,289049.25,Good,Meera Nair,Inactive,Single,24,5,13.0,Good performer
50217,Rahul Singh,rahul.singh46@company.com,9625582742,Female,1977-03-02,41,Customer Support,Business Analyst,Contract,2019-02-20 00:00:00,Chennai,PhD,1.1,831786,83178.6,needs improvement,Sneha Patel,active,Married,29,4,16.0,Good performer
50560,Arjun Reddy,arjun.reddy18@company.com,9501323489,Female,1976-08-05,19,Finance,Account Executive,Part Time,2020-07-25 00:00:00,Chennai,Diploma,3.1,1423274,142327.4,Average,Meera Nair,Active  ,Married,25,5,44.0,
50400,Manish Joshi,manish.joshi54@company.com,9537366040,Other,1988-04-13,55,Sales,Financial Analyst,CONTRACT,2023-10-10 00:00:00,Mysuru,Diploma,15.6,740029,148005.8,Average,Meera Nair,Active,Divorced,18,5,12.0,
50907,Divya Nair,divya.nair80@company.com,9378555988,Male,1986-11-16,39,Sales,Data Analyst,Full Time,2026-03-07 00:00:00,Bengaluru,PhD,12.8, 1837191 ,367438.2, Needs Improvement ,Meera Nair,Active,Single,0,5,1.0,
50012,Akash Das,akash.das86@company.com,9295905761,Male,1979-10-28,40,finance,Software Engineer,Part Time,2023-07-30 00:00:00,Mumbai,Diploma,10.0,1383073,207460.95,Good,Vikram Singh,On Leave,dIVORCED,17,5,8.0,Good performer
50013,Kiran Patel,kiran.patel14@company.com  ,9835027062,Male,2007-11-01,40,Finance,mARKETING aNALYST,Contract,2023-11-22 00:00:00,CHENNAI,Bachelor's,5.2,599189,47935.12,Good,Rahul Rao,oN lEAVE,Single,0,4,16.0,
50046,Vivek Sharma,vivek.sharma15@company,9505058726,Male,1994-03-04,35 years,Finance,Data Analyst  ,Full Time,2021-10-30 00:00:00,Bengaluru,Diploma,16.6,739108,,Needs Improvement,Vikram Singh,Active, Single,100,2,38.0,
50471,Priya Reddy,priya.reddy61@company.com,9438962532,Female,1966-02-21,31,HR,Account Executive,Part Time,2026-02-11 00:00:00,Hyderabad,Diploma,11.0,1809858,361971.6,Excellent,Vikram Singh,Inactive, Single,0,4,34.0,Needs training
50980,Isha Joshi,isha.joshi91@company.com,9218717596,male,1981-08-14,44,Sales,Marketing Analyst,Intern,2021-11-17 00:00:00,Delhi,Diploma,12.6,360254,36025.4,good,Vikram Singh,On Leave,Single,16,5,0.0,Good performer
50492,Arjun Singh,arjun.singh52@company.com,+91 9987647798,Female,1974-01-17,24,HR,Account Executive,Full Time,2025-06-09 00:00:00, Hyderabad,Bachelor's,1.1,1376930,275386.0,Excellent,Rahul Rao,Resigned,Divorced  ,-2,1,,
51145,MANISH JOSHI,manish.joshi60@company.com,9489873710,Female,2003-06-21,64,Customer Support,Sales Executive, Full Time ,2021-03-06 00:00:00,Mysuru,Bachelor'S,2.3,698288,55863.04,Average,Meera Nair,Resigned,married,27,1,25.0,
50670,Meera Mehta,,9218964815,Male,1981-08-29,35,Marketing,Operations Executive,Full Time,2022-11-26 00:00:00,Kolkata,Master's,1.5,1085308,86824.64,Needs Improvement,Vikram Singh,leave,Single,10,3,13.0,
51096,Nikhil Kumar,nikhil.kumar91@company.com,9424631586,Male,1984-08-03,52,Operations,HR Executive,Contract,2023-02-06 00:00:00,Mumbai,,1.6,1923188,153855.04,Good,Meera Nair,Active,Divorced,14,3,9.0,Good performer
50356,Sneha Verma,sneha.verma78@company.com,+91-9185794449,female,2003-11-28,41,Customer Support,Marketing Analyst,Full Time,,Gurugram  ,Bachelor's,45,1445893,0.0,needs improvement,Vikram Singh,Active,Divorced,19,4,0.0,
50902,Pooja Rao,pooja.rao50@company.com,9456686844,Other,2000-08-05,46,Customer Support,Data Analyst,Part Time,2023-09-06 00:00:00,Hyderabad,PhD,,1963625,0.0,Average,Meera Nair,On Leave,MARRIED,19,3,43.0,
50927,Kavya Das,kavya.das75@company.com,9202046331,Female,1973-08-18,42,Marketing,Data Analyst,Full Time,2023-05-31 00:00:00,Delhi,Bachelor's,5.1,900700,180140.0,Good,Priya Sharma,Resigned,Married,16,1,13.0,
51059,Meera Singh,meera.singh90@company.com,98765ABCDE,Male,1991-04-20,42,Sales,Business Analyst,Contract,2021-03-03 00:00:00,Gurugram,Master's,15.8,246840,49368.0,Needs Improvement,Vikram Singh,Active,Married,24,1,,
50837,Akash Rao,akash.rao86@company.com,9444353640,Other,1992-08-28,41,Finance,Marketing Analyst,Full Time,2023-10-27 00:00:00,Bengaluru,Master's,5.1,1106192,110619.2,Good,Priya Sharma,iNACTIVE,Divorced,15,3,13.0,
50041,Kavya Verma,kavya.verma28@company.com,9729817827,Male,1970-06-25,53,Finance,Support Specialist  ,Intern,2025-04-24 00:00:00,Mumbai,Bachelor's,14.5,1012773,101277.3,NEEDS IMPROVEMENT,ANIL KUMAR,Inactive,Single  ,3,3,10.0,
50787,Akash Reddy,akash.reddy11@company.com,9425778454,Male,1997-04-27,20,Procurement,Account Executive,Intern,2021-07-12 00:00:00,Pune,Diploma,14.5,482630,48263.0,Average,Rahul Rao,Resigned,Married,,3,40.0,
50595,Nikhil Verma,nikhil.verma18@company.com,9108039417,Female,1985-06-02,51,Procurement,Business Analyst,Full Time,2023-07-19 00:00:00,Gurugram,master,8.2,527439,26371.95,Excellent,Anil Kumar,Active,Single,17,4,30.0,
50711,Sanjay Sharma,sanjay.sharma92@company.com,9992667527,Other,1995-07-17,58,Customer Support,SALES EXECUTIVE,Part Time,2021-05-16 00:00:00,Chennai,PhD,15.2,1496289,149628.9,Excellent,Priya Sharma,On Leave,divorced,23,1,7.0,Good performer
50270,Rahul Rao,rahul.rao31@company.com,9870085012,male,2003-04-20,19,HR,Financial Analyst,Contract,2025-09-28 00:00:00,Mysuru,Diploma,7.9,322225,25778.0,Needs Improvement  ,Sneha Patel,On Leave,SINGLE,32,0,17.0,
50729,Divya Mehta,divya.mehta88@company.com,9322660215,Female,1971-10-12,53,Operations,Financial Analyst,Intern,2024-01-19 00:00:00,Chennai,bachelor,0.6,1509387,0.0,Good,Anil Kumar,On Leave,Single,26,1,-5,Good performer
50525,Vivek Nair,vivek.nair89@company.com,9655617629,Other,1982-07-15,63,IT, Financial Analyst ,Part Time,2020-01-25 00:00:00,Chennai,Diploma,16.1,1897883,151830.64,Needs Improvement,Sneha Patel,On Leave,Divorced,4,3,22.0,Fast learner
50640,Kiran Kumar,,9947951500,Male,1977-02-02,150,Customer Support,,Intern,2022-02-18 00:00:00,Noida,PhD  ,8.2,911456,45572.8,Good,Priya Sharma,Resigned,Single,7,1,38.0,
50869,Akash Patel,,9770161524,Female,1969-11-18,59,HR,Sales Executive,Contract,2026-04-24 00:00:00,Bengaluru,Diploma,13.1,,96631.15,good,Vikram Singh,ACTIVE,Single,19,2,18.0,Needs training
50702,Pooja Sharma,pooja.sharma29@company.com,9903864589,Male,1997-03-24,49,Finance,Sales Executive,FULL TIME,2023-11-28 00:00:00,Bengaluru,Diploma,7.2,1829357,146348.56,Needs Improvement,Meera Nair,Active,Married,26,5,7.0,
50345,Akash Singh,akash.singh60@company.com,9131347758,Male,1973-03-16,28,IT,Financial  Analyst,intern,2022-08-08 00:00:00,Gurugram,Bachelor's,7.2,865830,69266.4,Needs Improvement,Meera Nair,On Leave,Married,18,3,22.0,
50433,Divya Sharma,divya.sharma74@company.com,9961752510,Other,1972-07-24,34,Sales,Marketing Analyst,Intern,2026-07-18 00:00:00,Noida,Bachelor's,7.1,733845,0.0,Average,,Inactive,Married,11,3,25.0,Fast learner
50288,Arjun Reddy,arjun.reddy46@company.com,9340494032,Other,1980-12-09,150,IT,Sales Executive,Intern,2025-03-01 00:00:00,Mumbai,master,12.0,2144271,214427.1,poor,Anil Kumar,On Leave,Married,15,3,150,Needs training
50461,Neha Gowda,neha.gowda44@company.com,9698855046,Female,1974-01-02,64,Sales,Marketing Analyst,Part Time,2022-04-12 00:00:00,Gurugram,Master's,8.4,611784,91767.6,Needs Improvement,Anil Kumar,On Leave,Single,,4,34.0,
50235,Arjun Reddy,arjun.reddy6@company.com,9377536930,Male,1971-01-27,27,Customer Support,Data Analyst,Contract,2024-03-26 00:00:00,Mysuru,Diploma,5.5,1567990,0.0,Average,Meera Nair,ACTIVE,Single,21,3,37.0,Fast learner
50107,Shreya Patel,shreya.patel67@company.com,9650902396,Female,2002-04-08,50,IT,Account Executive,Intern,2024-06-14 00:00:00,Mumbai,PhD,10.7,1034372,155155.8,good,Rahul Rao,Resigned,Married,26,five,0.0,
50352,Amit Reddy,amit.reddy93@company.com,9238719084,Other,2000-12-26,18,Marketing,Business Analyst,Part Time,2022-04-29 00:00:00,Bengaluru,master's,0.6, 1390676 ,208601.4,Excellent,Anil Kumar,inactive,Single,1,3,24.0,
50704,Manish Verma,manish.verma36@company.com,9476355932,Other,1972-04-07,50,Procurement,Account Executive,intern,2022-09-21 00:00:00,Kolkata,Masters,11.8,,, Excellent,vIKRAM sINGH,Resigned,Single,32,3,2.0,
50645,Shreya  Patel,shreya.patel7@company.com,9805984216,Other,1986-09-23,40,Finance,Financial Analyst,contractual,2024-12-06 00:00:00,Hyderabad,Master's,11.2,597594,59759.4,Needs Improvement  ,Rahul Rao, Resigned,Divorced,29,2,9.0,Good performer
51069,Neha Mehta,neha.mehta71@company.com,9932504250,Female,1991-04-03,26,Operations,HR Executive,Part Time,2019-09-30 00:00:00,Mumbai,PhD,5.5,421754,33740.32,Needs Improvement,MEERA NAIR,on leave,Divorced,20,5,19.0,Good performer
50730,Arjun Gowda,arjun.gowda27@company.com,9881869275,Male,1984-10-15,35,HR,Support Specialist, Part Time ,2024-08-14 00:00:00,noida,Diploma,5.3,1131128,169669.2,Average,Rahul Rao,Active,Married,8,5,41.0,
50751,Priya Sharma,priya.sharma90@company.com,9302899152,Female,1999-12-13,29,HR,Data Analyst,Full Time,2020-06-22 00:00:00,Hyderabad,Diploma,5.7,515473,51547.3,Excellent,Rahul Rao,Resigned,single,17,4,24.0,Good performer
50618,Isha Kumar,isha.kumar42@company.com,9809433617,Male,1997-07-09,42,Customer Support,Business Analyst,Contract,2024-07-22 00:00:00,Kolkata,Bachelor's,0.7,1529817,152981.7,gOOD,Meera Nair,On Leave,Divorced,25,4,5.0,
50371,Kiran Kumar,kiran.kumar6@company.com,9606126272,Female,1983-01-21,40,HR,HR Executive,Intern,2019-08-27 00:00:00,Delhi,Bachelor'S,17.1,801837,,aVERAGE,Anil Kumar,Inactive,Married,24,3,7.0,Needs training
50826,Kavya Joshi,kavya.joshi69@company.com,12345,Other,1971-07-04,43,Marketing,SUPPORT SPECIALIST,Contract,2020-09-17 00:00:00,Bengaluru,Bachelor's,6.9,,0.0,Good,Anil Kumar,Inactive,Divorced,13,2,44.0,Good performer
50344,Pooja Rao,pooja.rao67@company.com,9513497410,Female,2000-07-26,59,Customer Support,Business Analyst,Contract,2021-06-12 00:00:00,Chennai,PHD,2.9,1373758,68687.9,Excellent,Anil Kumar,Inactive,Divorced,27,5,35.0,Good performer
51000,Vivek Singh,vivek.singh81@company.com,9272136062,Other,2007-06-06,0,Operations,Data Analyst,Full Time,2024-05-15 00:00:00,kOLKATA,Master's,-2,1181214,94497.12, Average ,Meera Nair,On Leave,Divorced,26,4,40.0,Fast learner
50036,Rohit Nair,rohit.nair83@company.com,9781049577,Female,1966-05-15,36,Operations,Operations Executive, Full Time ,2025-02-18 00:00:00,Noida,PhD,16.0,543839,43507.12,Needs Improvement,Priya Sharma,Active,Single,35,,22.0,
50772,Priya Gowda,priya.gowda37@company.com,9976718262,Male,1965-04-30,18,Finance,HR Executive,Full Time,2019-10-20 00:00:00,Gurugram,Bachelor's,5.8,1664321,83216.05,Excellent,Sneha Patel,resigned,Divorced,-2,3,5.0,
50590, Amit Patel , amit.patel32@company.com ,9726035878,Male,1981-09-11,46,Operations,Operations Executive,Intern,2023-10-11 00:00:00,Hyderabad,PhD,10.2,880857,176171.4,Average,Sneha Patel,Inactive,Married,9,5,22.0,
50761,Neha Verma,neha.verma64@company.com,9316535132,Male,1984-09-24,,Finance,Software Engineer,Contract,2020-11-07 00:00:00,Kolkata,PHD,5.0,1939290,96964.5,Average,Priya Sharma,Active,Divorced,1,4,38.0,Needs training
50754,Meera Kumar, meera.kumar57@company.com ,9494428062,Male,1965-10-02,63,Finance,Operations Executive,full time,2022-01-18 00:00:00,bengaluru,Bachelor's,0.7,1201064,-5000,Needs Improvement,Meera Nair,Resigned,Divorced,1,5,43.0,Fast learner
50932,Rahul Nair,rahul.nair57@company.com,9958228675,Male,1980-09-19,40,Procurement,Software Engineer,Full Time,2025-01-06 00:00:00,Gurugram,PhD,15.7,2064656,103232.8,Needs Improvement,Rahul Rao,Inactive,Divorced,1,5,,
50857,Pooja Kumar,pooja.kumar45@company.com,9224959822,Male,1989-03-13,27,Sales,Marketing Analyst,,2022-02-20 00:00:00,Pune,Diploma,3.1,370674,,Needs Improvement, rAHUL rAO,On Leave,Married,35,5,37.0,Good performer
51085,Sneha Verma,sneha.verma85@company.com,9277952784,Female,2003-06-17,42,Sales,Financial Analyst,Part Time,2025-05-03 00:00:00,Mumbai,PhD,2.9, 937063 ,140559.45,Needs Improvement,Meera Nair,Inactive,Married,7,4,14.0,
50220, Kavya Verma,kavya.verma53@company.com,9851899431,Male,1967-11-11,31,procurement,Financial Analyst,Contract,2023-12-13 00:00:00,Kolkata,master's,8.2,1278483,127848.3,Needs Improvement,Priya Sharma, ,dIVORCED,33,3,13.0,Good performer
50384,Arjun Das,arjun.das48@company.com,9529065277,Male,1992-06-26,64,Customer Support,BUSINESS ANALYST,Full Time,2026-08-31 00:00:00,Hyderabad,PhD,11.0,986757,78940.56,Good,Rahul Rao,On Leave,Single,5,5,,
50821,Sanjay Reddy,sanjay.reddy75@company.com,9581470128,mALE,1989-07-06,34,Operations,Financial Analyst,intern,2023-08-07 00:00:00,Delhi,Master's,9.8,636306,31815.3,Excellent,Priya Sharma,Resigned,Married,10,1,33.0,
50741,Neha Sharma,neha.sharma11@company.com,9820436754, FEMALE ,1987-04-05,0,Operations,Financial Analyst,Part Time,2023-07-20 00:00:00,Gurugram,Bachelor's,14.1,2181911,174552.88,Good,Vikram Singh,Inactive,Divorced,7,4,36.0,
51125,Arjun Gowda,arjun.gowda78@company.com,9356401759,Male,1985-01-01,18,Marketing,HR Executive,Intern,2019-04-01 00:00:00,gurugram,Master's,4.9,1203209,240641.8,NEEDS IMPROVEMENT,Meera Nair,Active,Divorced,24,3,21.0,Needs training
50157,Shreya Kumar,shreya.kumar67@company.com,9455025963,Other,1973-07-30,65,HR,Data Analyst,Part Time,2024-04-28 00:00:00,Noida,dIPLOMA,14.3,1129975,90398.0, Needs Improvement ,Anil Kumar,Inactive,Married,26,1,10.0,Fast learner
51200,Meera Patel,meera.patel57@company.com,,Female,1978-03-15,37,Human Resources,Sales Executive,Full Time,2020-12-16 00:00:00,,PhD,45,1519989,121599.12,Good,Sneha Patel,Active,Married,9,2,44.0,Needs training
50600,Arjun Reddy,arjun.reddy12@company.com,9770546186,female,1968-10-10,28,,HR Executive, Intern,2025-11-14 00:00:00,Mumbai,MASTER'S,3.8,50000000,47797.55,Average,Anil Kumar,Inactive,Married,100,4,25.0,
50845,Vivek Rao,vivek.rao57@company.com,, MALE ,2003-02-21,52,finance,Financial Analyst,Part Time,2025-06-24 00:00:00,Bengaluru,Diploma,16.0,705275,105791.25,Good,Meera Nair,On Leave,Married,23,3,35.0,
51183,Arjun Joshi,arjun.joshi15@company.com,9546959589,Male,1988-08-23,35,hr,Operations Executive,Contract,2025-05-07 00:00:00,mumbai,Diploma,7.9,396284,39628.4,Good,Sneha Patel, Inactive ,Divorced,20,4,6.0,Fast learner
50377,Rahul Joshi,rahul.joshi41@company.com,9777852816,Female,1981-03-13,61,Operations,Account Executive,Part Time,2024-04-12 00:00:00,Delhi,Diploma,10.5,1422150,113772.0,Needs Improvement,Sneha Patel,Resigned,Divorced,17,2,33.0,Fast learner
50321,Sanjay Joshi,sanjay.joshi85@company.com,9506631629,Male,2003-03-24,44,Operations,Software Engineer,Part Time,2024-08-15 00:00:00,Chennai,Bachelor's,1.2,2085672,312850.8,Excellent,Meera Nair,Inactive,Single,24,1,25.0,Fast learner
50895,Sanjay Das,sanjay.das11@company.com,9523528034,Female,1966-01-08,53,Finance,Business Analyst,Part Time,2025-04-09 00:00:00,Noida,Bachelor's,9.2,728687,109303.05,Good,Meera Nair,Inactive,MARRIED,1,4,0.0,Good performer
50214,Kavya Gowda,kavya.gowda12@company.com,9774806393,Female,1991-08-28,33,Marketing,Marketing Analyst,Part Time,2025-08-09 00:00:00,Bengaluru,Diploma,15.1,669188,0.0,Needs Improvement,Vikram Singh,rESIGNED,Married,25,1,3.0,Good performer
50011,Rahul Nair,rahul.nair23@company.com,9382870507, Female ,1978-09-05,49,Customer Support,dATA aNALYST,Intern,2021-02-05 00:00:00,Delhi,Diploma,9.3,961558,96155.8,Excellent,Vikram Singh,On Leave,SINGLE,13,2,0.0,Good performer
50786, ,amit.patel44@company.com,9853838821,Male,1995-11-20,35,Sales,Marketing Analyst,Contract,2019-12-09 00:00:00,Pune,PhD,12.7,2105198,210519.8, Average ,Rahul Rao,RESIGN, Married,26,4,29.0,Fast learner
50277,Nikhil Gowda,nikhil.gowda53@company.com,9883566931,Other,1986-06-09,32,HR,Operations Executive,Contract,2025-08-03 00:00:00,Bengaluru,PhD,2.2,1485658,74282.9,Good,Anil Kumar,Resigned,Married,18,1,28.0,Fast learner
50685,Sneha Rao,sneha.rao34@company.com,9564691803,Male,2002-11-03,53,Sales,Data Analyst,Part Time,2021-08-03 00:00:00,Mysuru,Master's,,1896460,189646.0,Average,Meera Nair,Resigned,Divorced,5,3,150,
51127, Pooja Mehta,pooja.mehta30@company.com,966-035-6458,Female,1983-04-11,50,sales,Operations Executive,Part Time,2025-11-26 00:00:00,Hyderabad,PhD,1.8,1681278,0.0,Needs Improvement,Priya Sharma,On Leave,Divorced,twenty,3,33.0,Needs training
50108,Meera Rao,meera.rao93@company.com,9813574090,Other,1993-10-05,61,Customer Support,Support Specialist, Full Time ,2024-12-07 00:00:00,Gurugram,PhD,,640473,32023.65,Excellent,Sneha Patel,Inactive,Married,19,5,29.0,Good performer
51045,Akash Nair,akash.nair42@company.com,9647356673,Male,2001-07-22,32,Customer Service,Data Analyst,Part  Time,2019-08-18 00:00:00,Mumbai,Bachelor's,10.7,314757,0.0,Average,Priya Sharma,On  Leave,Single,12,1,42.0,Fast learner
50856,Amit Singh,amit.singh9@company.com,9721263585,Male,1974-01-08,40,Customer Support,Data Analyst,Part Time,2023-04-30 00:00:00,Kolkata,Master's,0.8,790004,39500.2,needs improvement,Meera Nair,On Leave,Divorced,7,2,17.0,Fast learner
50927, Kavya Das,kavya.das75@company.com,9202046331,Female,1973-08-18,42,marketing,Data Analyst,Full Time,2023-05-31 00:00:00,Delhi,Bachelor's,5.1,900700,180140.0,Good,Priya Sharma,Resigned,Married,16,1,13.0,
50124,Sanjay Gowda,invalid-email,9523880534,Other,1966-04-14,42,Procurement,Operations Executive,Contract,2023-05-12 00:00:00,Chennai,PhD,10.7,338717,50807.55,Good,,Resigned,Divorced,7,4,29.0,
50249,Meera Gowda,meera.gowda6@company.com,9738471693,Female,1986-05-23,32,Sales,Financial Analyst,Full Time,2023-03-20 00:00:00,Kolkata,Diploma,2.3,2047985,307197.75,good,Anil Kumar,On Leave,Single,35,,3.0,Fast learner
50641,Amit Sharma,,9537412470,Female,1981-07-13,38,HR,Business Analyst,Contract,2025-08-21 00:00:00,Mumbai,PhD,1.7,797118,0.0,Needs Improvement,Priya Sharma,iNACTIVE,Divorced,33,3,19.0,Fast learner
51166,Vivek Mehta,vivek.mehta51@company.com,9370915034,Male,1987-10-21,64,Procurement,HR Executive,Intern,2020-04-11 00:00:00,Chennai,BACHELORS,4.2,1594717,159471.7,Average, Sneha Patel,On Leave,Divorced,18,2,30.0,
50476,Rohit Das,rohit.das6@company.com,9857375621,Male,1965-04-22,60,Procurement,Sales Executive,Part Time,2022-05-02 00:00:00,Mumbai,Master'S,13.5,"₹1,765,054",353010.8,Good,Priya Sharma  ,On Leave,Single,18,2,18.0,Fast learner
50064,Priya Verma,priya.verma36@company.com,960-868-0894,Other,1980-06-25,20,IT,Financial Analyst,Contract,2021-07-16 00:00:00,Noida,PhD,16.0,1747420,,excellent,Priya Sharma,On Leave,single,16,4,4.0,
