Employee_ID,Employee_Name,Email,Phone,Gender,Date_of_Birth,Age,Department,Job_Title,Employment_Type,Joining_Date,Location,Education,Experience_Years,Annual_Salary,Bonus,Performance_Rating,Manager,Employee_Status,Marital_Status,Leave_Days,Job_Satisfaction,Overtime_Hours,Notes
51069,Neha Mehta,neha.mehta71@company.com,9932504250,Female,1991-04-03,26.0,Operations,HR Executive,Part Time,2019-09-30,Mumbai,PhD,5.5,421754.0,33740.32,Needs Improvement,Meera Nair,On Leave,Divorced,20.0,5.0,19.0,Good performer
50730,Arjun Gowda,arjun.gowda27@company.com,9881869275,Male,1984-10-15,35.0,HR,Support Specialist,Part Time,2024-08-14,Noida,Diploma,5.3,1131128.0,169669.2,Average,Rahul Rao,Active,Married,8.0,5.0,41.0,Good performer
50751,Priya Sharma,priya.sharma90@company.com,9302899152,Female,1999-12-13,29.0,HR,Data Analyst,Full Time,2020-06-22,Hyderabad,Diploma,5.7,515473.0,51547.3,Excellent,Rahul Rao,Resigned,Single,17.0,4.0,24.0,Good performer
50618,Isha Kumar,isha.kumar42@company.com,9809433617,Male,1997-07-09,42.0,Customer Support,Business Analyst,Contract,2024-07-22,Kolkata,Bachelor's,0.7,1529817.0,152981.7,Good,Meera Nair,On Leave,Divorced,25.0,4.0,5.0,Good performer
50371,Kiran Kumar,kiran.kumar6@company.com,9606126272,Female,1983-01-21,40.0,HR,HR Executive,Intern,2019-08-27,Delhi,Bachelor's,17.1,801837.0,90398.0,Average,Anil Kumar,Inactive,Married,24.0,3.0,7.0,Needs training
50826,Kavya Joshi,kavya.joshi69@company.com,,Other,1971-07-04,43.0,Marketing,Support Specialist,Contract,2020-09-17,Bengaluru,Bachelor's,6.9,1164070.5,0.0,Good,Anil Kumar,Inactive,Divorced,13.0,2.0,44.0,Good performer
50344,Pooja Rao,pooja.rao67@company.com,9513497410,Female,2000-07-26,59.0,Customer Support,Business Analyst,Contract,2021-06-12,Chennai,PhD,2.9,1373758.0,68687.9,Excellent,Anil Kumar,Inactive,Divorced,27.0,5.0,35.0,Good performer
51000,Vivek Singh,vivek.singh81@company.com,9272136062,Other,2007-06-06,0.0,Operations,Data Analyst,Full Time,2024-05-15,Kolkata,Master's,9.2,1181214.0,94497.12,Average,Meera Nair,On Leave,Divorced,26.0,4.0,40.0,Fast learner
50036,Rohit Nair,rohit.nair83@company.com,9781049577,Female,1966-05-15,36.0,Operations,Operations Executive,Full Time,2025-02-18,Noida,PhD,16.0,543839.0,43507.12,Needs Improvement,Priya Sharma,Active,Single,35.0,3.0,22.0,Good performer
50772,Priya Gowda,priya.gowda37@company.com,9976718262,Male,1965-04-30,18.0,Finance,HR Executive,Full Time,2019-10-20,Gurugram,Bachelor's,5.8,1664321.0,83216.05,Excellent,Sneha Patel,Resigned,Divorced,2.0,3.0,5.0,Good performer
50590,Amit Patel,amit.patel32@company.com,9726035878,Male,1981-09-11,46.0,Operations,Operations Executive,Intern,2023-10-11,Hyderabad,PhD,10.2,880857.0,176171.4,Average,Sneha Patel,Inactive,Married,9.0,5.0,22.0,Good performer
50761,Neha Verma,neha.verma64@company.com,9316535132,Male,1984-09-24,41.0,Finance,Software Engineer,Contract,2020-11-07,Kolkata,PhD,5.0,1939290.0,96964.5,Average,Priya Sharma,Active,Divorced,1.0,4.0,38.0,Needs training
50754,Meera Kumar,meera.kumar57@company.com,9494428062,Male,1965-10-02,63.0,Finance,Operations Executive,Full Time,2022-01-18,Bengaluru,Bachelor's,0.7,1201064.0,-5000.0,Needs Improvement,Meera Nair,Resigned,Divorced,1.0,5.0,43.0,Fast learner
50932,Rahul Nair,rahul.nair57@company.com,9958228675,Male,1980-09-19,40.0,Procurement,Software Engineer,Full Time,2025-01-06,Gurugram,PhD,15.7,2064656.0,103232.8,Needs Improvement,Rahul Rao,Inactive,Divorced,1.0,5.0,21.0,Good performer
50857,Pooja Kumar,pooja.kumar45@company.com,9224959822,Male,1989-03-13,27.0,Sales,Marketing Analyst,Full Time,2022-02-20,Pune,Diploma,3.1,370674.0,90398.0,Needs Improvement,Rahul Rao,On Leave,Married,35.0,5.0,37.0,Good performer
51085,Sneha Verma,sneha.verma85@company.com,9277952784,Female,2003-06-17,42.0,Sales,Financial Analyst,Part Time,2025-05-03,Mumbai,PhD,2.9,937063.0,140559.45,Needs Improvement,Meera Nair,Inactive,Married,7.0,4.0,14.0,Good performer
50220,Kavya Verma,kavya.verma53@company.com,9851899431,Male,1967-11-11,31.0,Procurement,Financial Analyst,Contract,2023-12-13,Kolkata,Master's,8.2,1278483.0,127848.3,Needs Improvement,Priya Sharma,On Leave,Divorced,33.0,3.0,13.0,Good performer
50384,Arjun Das,arjun.das48@company.com,9529065277,Male,1992-06-26,64.0,Customer Support,Business Analyst,Full Time,2026-08-31,Hyderabad,PhD,11.0,986757.0,78940.56,Good,Rahul Rao,On Leave,Single,5.0,5.0,21.0,Good performer
50821,Sanjay Reddy,sanjay.reddy75@company.com,9581470128,Male,1989-07-06,34.0,Operations,Financial Analyst,Intern,2023-08-07,Delhi,Master's,9.8,636306.0,31815.3,Excellent,Priya Sharma,Resigned,Married,10.0,1.0,33.0,Good performer
50741,Neha Sharma,neha.sharma11@company.com,9820436754,Female,1987-04-05,0.0,Operations,Financial Analyst,Part Time,2023-07-20,Gurugram,Bachelor's,14.1,2181911.0,174552.88,Good,Vikram Singh,Inactive,Divorced,7.0,4.0,36.0,Good performer
51125,Arjun Gowda,arjun.gowda78@company.com,9356401759,Male,1985-01-01,18.0,Marketing,HR Executive,Intern,2019-04-01,Gurugram,Master's,4.9,1203209.0,240641.8,Needs Improvement,Meera Nair,Active,Divorced,24.0,3.0,21.0,Needs training
50157,Shreya Kumar,shreya.kumar67@company.com,9455025963,Other,1973-07-30,65.0,HR,Data Analyst,Part Time,2024-04-28,Noida,Diploma,14.3,1129975.0,90398.0,Needs Improvement,Anil Kumar,Inactive,Married,26.0,1.0,10.0,Fast learner
51200,Meera Patel,meera.patel57@company.com,,Female,1978-03-15,37.0,Human Resources,Sales Executive,Full Time,2020-12-16,Mysuru,PhD,45.0,1519989.0,121599.12,Good,Sneha Patel,Active,Married,9.0,2.0,44.0,Needs training
50600,Arjun Reddy,arjun.reddy12@company.com,9770546186,Female,1968-10-10,28.0,Sales,HR Executive,Intern,2025-11-14,Mumbai,Master's,3.8,50000000.0,47797.55,Average,Anil Kumar,Inactive,Married,100.0,4.0,25.0,Good performer
50845,Vivek Rao,vivek.rao57@company.com,,Male,2003-02-21,52.0,Finance,Financial Analyst,Part Time,2025-06-24,Bengaluru,Diploma,16.0,705275.0,105791.25,Good,Meera Nair,On Leave,Married,23.0,3.0,35.0,Good performer
51183,Arjun Joshi,arjun.joshi15@company.com,9546959589,Male,1988-08-23,35.0,HR,Operations Executive,Contract,2025-05-07,Mumbai,Diploma,7.9,396284.0,39628.4,Good,Sneha Patel,Inactive,Divorced,20.0,4.0,6.0,Fast learner
50377,Rahul Joshi,rahul.joshi41@company.com,9777852816,Female,1981-03-13,61.0,Operations,Account Executive,Part Time,2024-04-12,Delhi,Diploma,10.5,1422150.0,113772.0,Needs Improvement,Sneha Patel,Resigned,Divorced,17.0,2.0,33.0,Fast learner
50321,Sanjay Joshi,sanjay.joshi85@company.com,9506631629,Male,2003-03-24,44.0,Operations,Software Engineer,Part Time,2024-08-15,Chennai,Bachelor's,1.2,2085672.0,312850.8,Excellent,Meera Nair,Inactive,Single,24.0,1.0,25.0,Fast learner
50895,Sanjay Das,sanjay.das11@company.com,9523528034,Female,1966-01-08,53.0,Finance,Business Analyst,Part Time,2025-04-09,Noida,Bachelor's,9.2,728687.0,109303.05,Good,Meera Nair,Inactive,Married,1.0,4.0,0.0,Good performer
50214,Kavya Gowda,kavya.gowda12@company.com,9774806393,Female,1991-08-28,33.0,Marketing,Marketing Analyst,Part Time,2025-08-09,Bengaluru,Diploma,15.1,669188.0,0.0,Needs Improvement,Vikram Singh,Resigned,Married,25.0,1.0,3.0,Good performer
50011,Rahul Nair,rahul.nair23@company.com,9382870507,Female,1978-09-05,49.0,Customer Support,Data Analyst,Intern,2021-02-05,Delhi,Diploma,9.3,961558.0,96155.8,Excellent,Vikram Singh,On Leave,Single,13.0,2.0,0.0,Good performer
50786,Amit Patel,amit.patel44@company.com,9853838821,Male,1995-11-20,35.0,Sales,Marketing Analyst,Contract,2019-12-09,Pune,PhD,12.7,2105198.0,210519.8,Average,Rahul Rao,RESIGN,Married,26.0,4.0,29.0,Fast learner
50277,Nikhil Gowda,nikhil.gowda53@company.com,9883566931,Other,1986-06-09,32.0,HR,Operations Executive,Contract,2025-08-03,Bengaluru,PhD,2.2,1485658.0,74282.9,Good,Anil Kumar,Resigned,Married,18.0,1.0,28.0,Fast learner
50685,Sneha Rao,sneha.rao34@company.com,9564691803,Male,2002-11-03,53.0,Sales,Data Analyst,Part Time,2021-08-03,Mysuru,Master's,9.2,1896460.0,189646.0,Average,Meera Nair,Resigned,Divorced,5.0,3.0,15.0,Good performer
50108,Meera Rao,meera.rao93@company.com,9813574090,Other,1993-10-05,61.0,Customer Support,Support Specialist,Full Time,2024-12-07,Gurugram,PhD,9.2,640473.0,32023.65,Excellent,Sneha Patel,Inactive,Married,19.0,5.0,29.0,Good performer
51045,Akash Nair,akash.nair42@company.com,9647356673,Male,2001-07-22,32.0,Customer Service,Data Analyst,Part Time,2019-08-18,Mumbai,Bachelor's,10.7,314757.0,0.0,Average,Priya Sharma,On Leave,Single,12.0,1.0,42.0,Fast learner
50856,Amit Singh,amit.singh9@company.com,9721263585,Male,1974-01-08,40.0,Customer Support,Data Analyst,Part Time,2023-04-30,Kolkata,Master's,0.8,790004.0,39500.2,Needs Improvement,Meera Nair,On Leave,Divorced,7.0,2.0,17.0,Fast learner
50249,Meera Gowda,meera.gowda6@company.com,9738471693,Female,1986-05-23,32.0,Sales,Financial Analyst,Full Time,2023-03-20,Kolkata,Diploma,2.3,2047985.0,307197.75,Good,Anil Kumar,On Leave,Single,35.0,3.0,3.0,Fast learner
50641,Amit Sharma,,9537412470,Female,1981-07-13,38.0,HR,Business Analyst,Contract,2025-08-21,Mumbai,PhD,1.7,797118.0,0.0,Needs Improvement,Priya Sharma,Inactive,Divorced,33.0,3.0,19.0,Fast learner
51166,Vivek Mehta,vivek.mehta51@company.com,9370915034,Male,1987-10-21,64.0,Procurement,HR Executive,Intern,2020-04-11,Chennai,Bachelor's,4.2,1594717.0,159471.7,Average,Sneha Patel,On Leave,Divorced,18.0,2.0,30.0,Good performer
50476,Rohit Das,rohit.das6@company.com,9857375621,Male,1965-04-22,60.0,Procurement,Sales Executive,Part Time,2022-05-02,Mumbai,Master's,13.5,1765054.0,353010.8,Good,Priya Sharma,On Leave,Single,18.0,2.0,18.0,Fast learner
50064,Priya Verma,priya.verma36@company.com,9608680894,Other,1980-06-25,20.0,IT,Financial Analyst,Contract,2021-07-16,Noida,PhD,16.0,1747420.0,90398.0,Excellent,Priya Sharma,On Leave,Single,16.0,4.0,4.0,Good performer
51070,Sneha Mehta,sneha.mehta85@company.com,9777405636,Other,2005-02-07,45.0,Operations,Data Analyst,Intern,2020-11-06,Chennai,Bachelor's,9.1,1139966.0,170994.9,Average,Meera Nair,Active,Single,15.0,4.0,34.0,Good performer
50839,Akash Singh,akash.singh64@company.com,9660023169,Male,1969-06-17,39.0,HR,Operations Executive,Full Time,2024-07-31,Pune,Master's,17.2,407836.0,20391.8,Average,Meera Nair,Resigned,Divorced,16.0,5.0,21.0,Good performer
51150,Arjun Das,,9188109471,Other,1974-03-08,38.0,Finance,Data Analyst,Contract,2019-07-15,Kolkata,PhD,11.1,908666.0,90866.6,Needs Improvement,Vikram Singh,Inactive,Married,3.0,2.0,21.0,Fast learner
50537,Pooja Mehta,pooja.mehta8@company.com,9721164110,Other,1968-09-15,54.0,HR,Support Specialist,Part Time,2021-04-24,Delhi,Bachelor's,9.0,973017.0,77841.36,Average,Priya Sharma,Inactive,Married,15.0,5.0,24.0,Good performer
51054,Arjun Gowda,arjun.gowda16@company.com,9229476291,Male,1969-10-12,32.0,Finance,Marketing Analyst,Intern,2022-06-01,Noida,Bachelor's,14.6,2018384.0,161470.72,Good,Vikram Singh,Inactive,Single,10.0,5.0,34.0,Needs training
50706,Arjun Singh,arjun.singh17@company.com,9252305714,Female,1980-05-23,51.0,HR,Financial Analyst,Contract,2021-02-24,Chennai,Master's,13.0,1538548.0,76927.4,Average,Vikram Singh,Inactive,Married,12.0,2.0,16.0,Good performer
50619,Amit Singh,amit.singh46@company.com,9925981941,Female,1982-08-14,36.0,Customer Support,Business Analyst,Part Time,2022-02-02,Hyderabad,Diploma,12.8,746289.0,149257.8,Average,Sneha Patel,Inactive,Divorced,35.0,2.0,21.0,Needs training
50665,Priya Das,priya.das53@company.com,9750318838,Other,1975-06-27,63.0,Sales,Software Engineer,Full Time,,Gurugram,Master's,9.2,1499514.0,0.0,Excellent,Anil Kumar,Active,Married,28.0,2.0,8.0,Good performer
50811,Rahul Singh,rahul.singh79@company.com,9866574184,Male,1993-02-08,30.0,Operations,Operations Executive,Part Time,2020-02-04,Pune,Master's,6.3,255607.0,20448.56,Needs Improvement,Vikram Singh,Resigned,Divorced,35.0,3.0,36.0,Good performer
50404,Vivek Joshi,vivek.joshi88@company.com,9590192176,Other,1969-10-01,46.0,HR,Business Analyst,Intern,2026-05-19,Delhi,Bachelor's,12.1,996873.0,99687.3,Excellent,Vikram Singh,On Leave,Married,28.0,3.0,14.0,Good performer
50239,Priya Rao,priya.rao87@company.com,9852398699,Other,1994-12-29,45.0,Marketing,Operations Executive,Contract,2020-07-03,Chennai,PhD,12.3,754558.0,0.0,Average,Priya Sharma,Inactive,Single,9.0,4.0,36.0,Needs training
50319,Isha Joshi,isha.joshi2@company.com,9855150658,Female,1995-10-30,34.0,Finance,Business Analyst,Full Time,2021-01-13,Hyderabad,Bachelor's,15.2,1579761.0,90398.0,Average,Anil Kumar,Active,Married,6.0,1.0,23.0,Fast learner
50573,Arjun Kumar,arjun.kumar19@company.com,9749988610,Female,1973-01-18,64.0,Marketing,Operations Executive,Part Time,2023-05-25,Chennai,Master's,5.0,650578.0,130115.6,Needs Improvement,Rahul Rao,On Leave,Single,12.0,2.0,26.0,Good performer
50171,Rohit Verma,rohit.verma52@company.com,9358583639,Female,1970-02-18,47.0,Customer Support,Account Executive,Contract,2020-11-13,Bengaluru,Diploma,1.1,1528252.0,305650.4,Excellent,Rahul Rao,Resigned,Divorced,5.0,2.0,17.0,Good performer
51080,Kavya Rao,kavya.rao54@company.com,9518188958,Female,2003-01-17,57.0,Operations,Business Analyst,Contract,2020-04-10,Mumbai,Master's,10.0,1666295.0,0.0,Average,Rahul Rao,On Leave,Married,23.0,5.0,1.0,Good performer
50577,Manish Singh,manish.singh49@company.com,9553006119,Male,1987-03-08,51.0,Customer Support,Operations Executive,Part Time,2023-02-20,Delhi,Master's,10.0,303599.0,15179.95,Needs Improvement,Meera Nair,Active,Married,0.0,4.0,18.0,Fast learner
50551,Neha Reddy,neha.reddy79@company.com,9907823238,Female,1980-07-31,59.0,Finance,Software Engineer,Full Time,2021-02-02,Chennai,Master's,10.7,272608.0,40891.2,Needs Improvement,Priya Sharma,On Leave,Married,18.0,4.0,4.0,Good performer
50957,Vivek Singh,vivek.singh30@company.com,9533821785,Female,2001-01-27,25.0,Procurement,Account Executive,Part Time,2021-04-25,Hyderabad,PhD,3.7,1973873.0,157909.84,Average,Sneha Patel,On Leave,Divorced,11.0,4.0,13.0,Needs training
50374,Neha Verma,neha.verma23@company.com,9154615618,Other,1973-04-20,35.0,Sales,Software Engineer,Intern,2024-04-02,Mumbai,Master's,13.3,1252616.0,125261.6,Excellent,Rahul Rao,Active,Married,28.0,2.0,4.0,Good performer
50094,Kavya Patel,kavya.patel48@company.com,9995891957,Male,1977-11-08,36.0,IT,Support Specialist,Intern,2020-01-11,Noida,Master's,11.5,1705437.0,85271.85,Excellent,Vikram Singh,Active,Single,13.0,2.0,4.0,Fast learner
50638,Ananya Rao,ananya.rao48@company.com,9821329714,Male,2004-06-29,41.0,IT,Operations Executive,Intern,2022-07-05,Delhi,Master's,10.5,1080899.0,0.0,Good,Anil Kumar,On Leave,Divorced,31.0,4.0,7.0,Good performer
50963,Manish Patel,manish.patel39@company.com,9315429656,Female,1979-08-21,36.0,IT,Marketing Analyst,Part Time,2019-01-17,Noida,Bachelor's,16.0,605646.0,90846.9,Good,Priya Sharma,Active,Married,23.0,5.0,7.0,Good performer
50300,Divya Das,divya.das42@company.com,9216051206,Other,1993-05-05,23.0,Procurement,Account Executive,Intern,2025-10-26,Mysuru,Diploma,2.9,2155451.0,0.0,Average,Sneha Patel,Inactive,Married,7.0,2.0,16.0,Good performer
50914,Shreya Patel,shreya.patel46@company.com,9714308274,Female,1999-08-13,42.0,Procurement,Software Engineer,Intern,2026-02-24,Mumbai,PhD,17.4,546659.0,54665.9,Excellent,Sneha Patel,Inactive,Single,33.0,4.0,6.0,Fast learner
50889,Priya Patel,priya.patel94@company.com,9295905233,Male,1984-02-03,60.0,Finance,Marketing Analyst,Full Time,2026-01-05,Kolkata,Bachelor's,9.2,1164070.5,90398.0,Excellent,Anil Kumar,Active,Married,24.0,5.0,21.0,Good performer
50494,Kiran Mehta,kiran.mehta2@company.com,9308269425,Female,2001-12-03,27.0,Information Technology,Financial Analyst,Part Time,2021-08-28,Mysuru,Master's,3.5,2005859.0,300878.85,Excellent,Vikram Singh,On Leave,Divorced,31.0,5.0,6.0,Good performer
50959,Rohit Das,rohit.das90@company.com,9241501339,Female,1978-11-02,18.0,Operations,HR Executive,Contract,2023-07-14,Bengaluru,Bachelor's,14.6,1218987.0,243797.4,Good,Rahul Rao,Inactive,Divorced,15.0,5.0,40.0,Good performer
50782,Nikhil Gowda,nikhil.gowda35@company.com,9376633831,Male,1973-03-11,55.0,Finance,Data Analyst,Full Time,2024-08-10,Mysuru,PhD,9.2,1603387.0,240508.05,Average,Anil Kumar,Inactive,Married,0.0,5.0,32.0,Good performer
50828,Vivek Das,vivek.das39@company.com,9580131904,Male,1968-01-10,18.0,Marketing,Support Specialist,Intern,2023-04-28,Mumbai,PhD,9.2,1797016.0,89850.8,Needs Improvement,Rahul Rao,Resigned,Single,2.0,3.0,6.0,Good performer
51116,Kavya Verma,kavya.verma75@company.com,9721265353,Other,1983-12-16,48.0,HR,Marketing Analyst,Intern,2020-07-11,Chennai,PhD,14.2,1651041.0,82552.05,Excellent,Anil Kumar,Resigned,Single,12.0,1.0,3.0,Needs training
50005,Arjun Das,arjun.das67@company.com,9625615445,Female,2004-07-26,30.0,IT,Support Specialist,Intern,2025-09-12,Gurugram,PhD,14.5,1200972.0,180145.8,Excellent,Rahul Rao,On Leave,Married,6.0,4.0,44.0,Good performer
50763,Meera Rao,,9125953364,Female,1974-06-20,44.0,Procurement,Data Analyst,Contract,2026-04-30,Mysuru,Bachelor's,15.9,990711.0,79256.88,Needs Improvement,Vikram Singh,On Leave,Single,31.0,5.0,3.0,Good performer
50601,Vivek Das,vivek.das7@company.com,9453933325,Male,1979-10-18,24.0,Sales,Software Engineer,Full Time,2022-12-26,Delhi,Master's,15.4,373012.0,0.0,Average,Meera Nair,Active,Divorced,17.0,3.0,2.0,Good performer
50565,Nikhil Kumar,nikhil.kumar22@company.com,9273056086,Male,1982-12-30,20.0,Customer Support,Support Specialist,Full Time,2026-07-03,Kolkata,Diploma,12.7,884509.0,0.0,Needs Improvement,Rahul Rao,Resigned,Single,5.0,3.0,36.0,Good performer
50489,Kavya Kumar,kavya.kumar88@company.com,9406905437,Male,1987-05-11,63.0,Procurement,Software Engineer,Part Time,2024-08-22,Pune,Diploma,17.9,658783.0,98817.45,Average,Priya Sharma,Resigned,Married,19.0,3.0,34.0,Good performer
50545,Sanjay Gowda,sanjay.gowda99@company.com,9992261838,Other,1974-02-14,63.0,Operations,Account Executive,Part Time,2026-02-02,Kolkata,Diploma,9.4,1138615.0,113861.5,Average,Anil Kumar,Active,Single,25.0,3.0,30.0,Good performer
50623,Meera Verma,meera.verma34@company.com,9560470159,Female,1979-08-26,32.0,IT,Operations Executive,Part Time,2019-11-23,Noida,PhD,16.5,1609089.0,241363.35,Average,Priya Sharma,Resigned,Divorced,3.0,3.0,20.0,Good performer
50961,Vivek Reddy,vivek.reddy47@company.com,9837076554,Female,1987-11-27,36.0,Procurement,Financial Analyst,Full Time,2023-04-08,Chennai,PhD,50.0,1328084.0,66404.2,Average,Meera Nair,Resigned,Married,30.0,3.0,44.0,Good performer
50884,Sanjay Verma,sanjay.verma99@company.com,9643357446,Female,1980-06-30,62.0,Operations,Marketing Analyst,Part Time,2021-01-15,Hyderabad,Master's,5.1,695833.0,55666.64,Needs Improvement,Priya Sharma,On Leave,Divorced,9.0,3.0,10.0,Good performer
50765,Priya Kumar,priya.kumar25@company.com,9629685657,Male,1981-02-16,60.0,Sales,Data Analyst,Full Time,2022-01-19,Gurugram,Diploma,14.9,1809321.0,90466.05,Average,Anil Kumar,Inactive,Married,35.0,3.0,12.0,Fast learner
50138,Arjun Singh,arjun.singh69@company.com,9862050673,Female,1987-04-15,59.0,Finance,Sales Executive,Full Time,2023-10-22,Pune,Master's,3.6,575145.0,0.0,Needs Improvement,Anil Kumar,Active,Married,19.0,2.0,12.0,Good performer
50070,Ananya Nair,,9873761076,Female,1985-12-05,62.0,Marketing,Sales Executive,Contract,2024-02-06,Noida,Bachelor's,12.5,330001.0,0.0,Average,Priya Sharma,Resigned,Divorced,20.0,4.0,5.0,Good performer
51006,Kiran Kumar,kiran.kumar10@company.com,9921315864,Other,2003-04-20,44.0,HR,Sales Executive,Full Time,2022-04-21,Hyderabad,Bachelor's,15.4,1003392.0,50169.6,Average,Vikram Singh,Inactive,Married,22.0,4.0,39.0,Good performer
50498,Vivek Joshi,vivek.joshi50@company.com,9519511078,Female,1973-03-18,38.0,Customer Support,Sales Executive,Full Time,2026-01-05,Chennai,Diploma,13.6,1016591.0,0.0,Needs Improvement,Sneha Patel,Active,Divorced,9.0,3.0,13.0,Good performer
50891,Arjun Joshi,arjun.joshi54@company.com,9611474215,Other,1985-11-01,57.0,HR,Marketing Analyst,Full Time,2025-12-23,Bengaluru,Diploma,10.3,843523.0,126528.45,Good,Sneha Patel,Resigned,Married,33.0,1.0,44.0,Fast learner
50922,Pooja Patel,pooja.patel63@company.com,9261965278,Female,1997-06-29,28.0,Operations,Software Engineer,Full Time,2025-04-03,Mysuru,PhD,5.5,839426.0,90398.0,Average,Priya Sharma,On Leave,Married,2.0,2.0,16.0,Good performer
50437,Nikhil Mehta,nikhil.mehta4@company.com,9867946005,Other,1981-12-19,64.0,Sales,Software Engineer,Contract,2025-03-11,Pune,Bachelor's,3.8,1558682.0,77934.1,Excellent,Meera Nair,Inactive,Married,20.0,1.0,19.0,Fast learner
50566,Rahul Verma,rahul.verma19@company.com,9328882343,Male,1968-05-16,42.0,HR,HR Executive,Part Time,2023-07-08,Hyderabad,PhD,8.8,1397547.0,90398.0,Needs Improvement,Rahul Rao,Active,Married,22.0,5.0,12.0,Good performer
50882,Vivek Gowda,vivek.gowda47@company.com,9911959585,Female,1994-02-01,0.0,Customer Support,Software Engineer,Part Time,2020-03-28,Mumbai,PhD,17.5,1733043.0,138643.44,Excellent,Rahul Rao,On Leave,Single,22.0,5.0,9.0,Good performer
50517,Akash Mehta,akash.mehta18@company.com,9739080716,Other,1965-11-08,42.0,Finance,Support Specialist,Contract,2025-05-09,Chennai,PhD,1.4,1938065.0,155045.2,Excellent,Priya Sharma,Inactive,Single,4.0,3.0,43.0,Needs training
51023,Pooja Kumar,pooja.kumar87@company.com,9525875853,Male,1997-05-05,28.0,HR,Marketing Analyst,Contract,2023-04-04,Hyderabad,Bachelor's,15.4,1390894.0,0.0,Good,Rahul Rao,Resigned,Single,12.0,4.0,34.0,Good performer
51175,Akash Nair,akash.nair85@company.com,9395404561,Male,1969-02-07,27.0,Procurement,Marketing Analyst,Intern,2020-07-06,Mysuru,Master's,5.7,518954.0,25947.7,Good,Priya Sharma,Inactive,Single,28.0,1.0,42.0,Good performer
50327,Nikhil Verma,nikhil.verma84@company.com,9890906400,Other,1978-03-15,60.0,HR,Marketing Analyst,Part Time,2024-12-12,Hyderabad,Master's,17.2,1590218.0,238532.7,Average,Sneha Patel,On Leave,Single,30.0,3.0,24.0,Good performer
50066,Sanjay Verma,sanjay.verma6@company.com,9484294959,Other,1998-06-17,54.0,Procurement,Support Specialist,Intern,2025-11-26,Bengaluru,Bachelor's,15.7,699024.0,34951.2,Average,Vikram Singh,On Leave,Married,34.0,1.0,40.0,Good performer
50824,Rohit Sharma,rohit.sharma65@company.com,9528417355,Male,1978-01-05,39.0,Marketing,Support Specialist,Part Time,2019-11-11,Chennai,Diploma,15.7,340859.0,27268.72,Good,Anil Kumar,Active,Married,9.0,3.0,34.0,Good performer
50736,Nikhil Sharma,nikhil.sharma98@company.com,9589413064,Other,2000-03-10,21.0,Procurement,Data Analyst,internship,2023-06-11,Pune,Diploma,16.4,10000000.0,30298.85,Average,Priya Sharma,Active,Single,5.0,2.0,40.0,Good performer
50880,Nikhil Gowda,nikhil.gowda81@company.com,,Male,1987-11-29,18.0,Sales,Support Specialist,Contract,2022-04-08,Mysuru,Bachelor's,15.5,1646698.0,0.0,Average,Meera Nair,Resigned,Divorced,1.0,2.0,19.0,Fast learner
50791,Meera Mehta,meera.mehta67@company.com,9453907380,Male,2004-08-18,41.0,Marketing,Financial Analyst,Intern,2021-10-23,Delhi,Diploma,16.1,1612267.0,241840.05,Excellent,Sneha Patel,On Leave,Married,33.0,1.0,12.0,Good performer
51034,Manish Reddy,manish.reddy6@company.com,9439045404,Female,1991-12-23,41.0,Marketing,Software Engineer,Intern,2022-08-19,Mysuru,Master's,16.7,304539.0,30453.9,Needs Improvement,Anil Kumar,On Leave,Single,35.0,4.0,31.0,Good performer
50177,Kavya Gowda,kavya.gowda63@company.com,9609737549,Other,1967-02-08,60.0,Sales,Data Analyst,Intern,2020-01-15,Pune,Bachelor's,3.0,418693.0,20934.65,Good,Rahul Rao,Resigned,Divorced,3.0,5.0,5.0,Good performer
50888,Arjun Patel,arjun.patel74@company.com,9345519082,Other,2001-03-07,40.0,HR,Marketing Analyst,Contract,2024-08-15,Hyderabad,PhD,9.2,1783348.0,0.0,Average,Anil Kumar,Resigned,Married,17.0,2.0,36.0,Good performer
51173,Meera Mehta,meera.mehta8@company.com,9150147987,Male,1969-09-21,51.0,IT,Sales Executive,Contract,2025-03-23,Mumbai,Master's,8.1,1262596.0,0.0,Excellent,Sneha Patel,Resigned,Single,21.0,5.0,2.0,Needs training
51192,Nikhil Kumar,nikhil.kumar30@company.com,9934948177,Other,2002-08-02,28.0,Sales,Financial Analyst,Part Time,2020-06-15,Hyderabad,Master's,8.8,1404557.0,112364.56,Average,Anil Kumar,Active,Single,4.0,3.0,31.0,Needs training
51118,Nikhil Reddy,nikhil.reddy62@company.com,9302172680,Other,1985-12-28,28.0,Sales,Data Analyst,Part Time,2020-11-15,Mysuru,PhD,15.3,2193867.0,329080.05,Average,Rahul Rao,On Leave,Married,100.0,5.0,20.0,Good performer
50973,Divya Gowda,divya.gowda39@company.com,9304592535,Male,1971-01-23,24.0,Sales,Marketing Analyst,Contract,2021-09-03,Pune,Master's,50.0,696589.0,0.0,Excellent,Sneha Patel,On Leave,Married,18.0,2.0,41.0,Needs training
50309,Shreya Rao,shreya.rao43@company.com,9133485233,Male,1996-02-22,61.0,IT,Software Engineer,Full Time,2024-08-13,Hyderabad,Diploma,9.0,2090877.0,104543.85,Needs Improvement,Sneha Patel,Inactive,Single,11.0,1.0,15.0,Good performer
